sample_id,audio_path,reference_text,reference_latex,source
265,/data1/eunju/datasets/mathspeech/dataset/265.mp3,fifty t plus ten a plus b,$50t+10a+b$,https://www.youtube.com/watch?v=eHJuAByQf5A
853,/data1/eunju/datasets/mathspeech/dataset/853.mp3, a equals one half ab sine theta,$A=\frac{1}{2}ab\sin\theta$,https://www.youtube.com/watch?v=23xbkrpQuAo
783,/data1/eunju/datasets/mathspeech/dataset/783.mp3,one over four a,$\frac{1}{4a}$,https://www.youtube.com/watch?v=3_goGnJm5sA
19,/data1/eunju/datasets/mathspeech/dataset/19.mp3,e to the minus b squared plus x squared,$e^{-(b^2 + x^2)}$,https://www.youtube.com/watch?v=zUEuKrxgHws 
823,/data1/eunju/datasets/mathspeech/dataset/823.mp3,x minus two,$\displaystyle x-2$,https://www.youtube.com/watch?v=2XraaWefBd8
47,/data1/eunju/datasets/mathspeech/dataset/47.mp3,theta to the fourth equals pi over two,$ \theta^{4} = \frac{\pi}{2} $,https://www.youtube.com/watch?v=aeQA5d3gZTI 
541,/data1/eunju/datasets/mathspeech/dataset/541.mp3,the secant of x plus the tangent of x ,$\operatorname{\sec}(x)+\tan(x)$,https://www.youtube.com/watch?v=CXKoCMVqM9s
328,/data1/eunju/datasets/mathspeech/dataset/328.mp3,x cubed is equal to 2v,$x^{3}=2v$,https://www.youtube.com/watch?v=YN7k_bXXggY
378,/data1/eunju/datasets/mathspeech/dataset/378.mp3,f of b minus f of a divided by b minus a,$(f(b)-f(a))/(b-a)$,https://www.youtube.com/watch?v=4Q37iOyBq44
757,/data1/eunju/datasets/mathspeech/dataset/757.mp3, f of x y equals one over x plus y,"$f(x,y)=\frac{1}{x+y}$",https://www.youtube.com/watch?v=dK3NEf13nPc
660,/data1/eunju/datasets/mathspeech/dataset/660.mp3,u prime is equal to 1 over 1 plus x squared,$u^{\prime}=\frac{1}{1+x^{2}}$,https://www.youtube.com/watch?v=BGE3wb7H2PA
717,/data1/eunju/datasets/mathspeech/dataset/717.mp3,x times the sine of x,$x\mathinner{\sin\left(x\right)}$,https://www.youtube.com/watch?v=--lPz7VFnKI
741,/data1/eunju/datasets/mathspeech/dataset/741.mp3,square root of one minus cosine t squared plus sine squared t,$\sqrt{1-\cos^{2}t+\sin^{2}t}$,https://www.youtube.com/watch?v=0D4BbCa4gHo
337,/data1/eunju/datasets/mathspeech/dataset/337.mp3,y prime is equal to minus 2xy divided by x squared,$y^{\prime}=-\frac{2xy}{x^{2}}$,https://www.youtube.com/watch?v=YN7k_bXXggY
699,/data1/eunju/datasets/mathspeech/dataset/699.mp3,1 plus 1 over 2 plus all the way up to 1 over n minus 1 plus 1 over n,$1+\frac{1}{2}+\mathrm{\ldots}+\frac{1}{n-1}+\frac{1}{n}$,https://www.youtube.com/watch?v=MK_0QHbUnIA
372,/data1/eunju/datasets/mathspeech/dataset/372.mp3,square root of 5 minus xn,$\sqrt{5}-x_n$,https://www.youtube.com/watch?v=sRIDVAcoG5A
503,/data1/eunju/datasets/mathspeech/dataset/503.mp3,y zero plus four y one plus y two divided by six,$(y_{0}+4y_{1}+y_{2})/6$,https://www.youtube.com/watch?v=jBkXbAgMj6s
199,/data1/eunju/datasets/mathspeech/dataset/199.mp3,sum 1 over n squared n equals 1 to infinity,$\sum_{n=1}^{\infty} 1/n^{2}$,https://www.youtube.com/watch?v=MK_0QHbUnIA
806,/data1/eunju/datasets/mathspeech/dataset/806.mp3, f sub x times x prime of t dt,$f_{x}x^{\prime}(t)dt$,https://www.youtube.com/watch?v=7eZVshlT33Q
915,/data1/eunju/datasets/mathspeech/dataset/915.mp3, integral from t0 to t1 of dF dt dt,$\displaystyle \int_{t_{0}}^{t_{1}}\frac{dF}{dt}dt$,https://www.youtube.com/watch?v=o7UCBjGsRTE
639,/data1/eunju/datasets/mathspeech/dataset/639.mp3,r squared minus two a r cosine theta equals zero,"$r^{2}-2a\,r\cos\theta=0$",https://www.youtube.com/watch?v=XRkgBWbWvg4
577,/data1/eunju/datasets/mathspeech/dataset/577.mp3,b3 x plus c3 x squared plus 4 cubed,$b_3 x+c_3 x^{2}+4^{3}$,https://www.youtube.com/watch?v=aeXp1zC6Hls
196,/data1/eunju/datasets/mathspeech/dataset/196.mp3,y equals 1 over x minus 3 squared,$y=\frac{1}{(x-3)^{2}}$,https://www.youtube.com/watch?v=MK_0QHbUnIA
195,/data1/eunju/datasets/mathspeech/dataset/195.mp3,y equals 1 over the square root of x,$y=1/\sqrt{x}$,https://www.youtube.com/watch?v=MK_0QHbUnIA
727,/data1/eunju/datasets/mathspeech/dataset/727.mp3,5 times 2 factorial,$5\cdot2!$,https://www.youtube.com/watch?v=--lPz7VFnKI
981,/data1/eunju/datasets/mathspeech/dataset/981.mp3,three times little n will be negative big N,$3\mathrm{n}=\mathrm{-}\mathrm{N}$,https://www.youtube.com/watch?v=WfEQabCGAqI
742,/data1/eunju/datasets/mathspeech/dataset/742.mp3, square root of one minus two cosine t plus cosine squared t plus sine squared t,$\displaystyle \sqrt{1-2\cos t+\cos^{2}t+\sin^{2}t}$,https://www.youtube.com/watch?v=0D4BbCa4gHo
423,/data1/eunju/datasets/mathspeech/dataset/423.mp3,1 3rd n cubed,$\frac{1}{3}n^{3}$,https://www.youtube.com/watch?v=hjZhPczMkL4
552,/data1/eunju/datasets/mathspeech/dataset/552.mp3,4 times the tangent squared of theta,$4\tan^{2}(\theta)$,https://www.youtube.com/watch?v=CXKoCMVqM9s
400,/data1/eunju/datasets/mathspeech/dataset/400.mp3,the integral of dx over 1 plus x squared,$\int\frac{dx}{1+x^{2}}$,https://www.youtube.com/watch?v=-MI0b4h3rS0
244,/data1/eunju/datasets/mathspeech/dataset/244.mp3,M of a is equal to the limit as delta x goes to 0 of a to the delta x minus 1 divided by delta x,$M(a)=\lim_{\Delta x\to 0}\frac{a^{\Delta x}-1}{\Delta x}$,https://www.youtube.com/watch?v=9v25gg2qJYE
153,/data1/eunju/datasets/mathspeech/dataset/153.mp3,y of t equals two plus t,$y(t)=2+t$,https://www.youtube.com/watch?v=57jzPlxf4fk
874,/data1/eunju/datasets/mathspeech/dataset/874.mp3,r minus r cubed,$(r-r^{3})$,https://www.youtube.com/watch?v=60e4hdCi1D4
697,/data1/eunju/datasets/mathspeech/dataset/697.mp3,pi squared over 6,$\frac{\pi^{2}}{6}$,https://www.youtube.com/watch?v=MK_0QHbUnIA
192,/data1/eunju/datasets/mathspeech/dataset/192.mp3,dx over x to the p,$\frac{dx}{x^{p}}$,https://www.youtube.com/watch?v=MK_0QHbUnIA
1007,/data1/eunju/datasets/mathspeech/dataset/1007.mp3,x is c times the expected value of r,$x =c\cdot\operatorname*{\mathbb{E}}[r]$,https://www.youtube.com/watch?v=q4mwO2qS2z4
255,/data1/eunju/datasets/mathspeech/dataset/255.mp3,v prime is equal to v times 1 plus log x,$v^{\prime}=v(1+\log x)$,https://www.youtube.com/watch?v=9v25gg2qJYE
698,/data1/eunju/datasets/mathspeech/dataset/698.mp3, 1 over n cubed,$\frac{1}{n^{3}}$,https://www.youtube.com/watch?v=MK_0QHbUnIA
354,/data1/eunju/datasets/mathspeech/dataset/354.mp3,dv dt is equal to dv dh times dh dt,$dv/dt = \frac{dv}{dh}\times\frac{dh}{dt}$,https://www.youtube.com/watch?v=sRIDVAcoG5A
368,/data1/eunju/datasets/mathspeech/dataset/368.mp3,minus a half x zero,$-\frac{1}{2}x_{0}$,https://www.youtube.com/watch?v=sRIDVAcoG5A
489,/data1/eunju/datasets/mathspeech/dataset/489.mp3,pi over 4,$\frac{\pi}{4}$,https://www.youtube.com/watch?v=R9a_NHXrBcg
152,/data1/eunju/datasets/mathspeech/dataset/152.mp3,minus one plus two t,$\displaystyle -1+2t$,https://www.youtube.com/watch?v=57jzPlxf4fk
241,/data1/eunju/datasets/mathspeech/dataset/241.mp3,1 over square root of 1 minus x squared,$\frac{1}{\sqrt{1-x^{2}}}$,https://www.youtube.com/watch?v=5q_3FDOkVRQ
260,/data1/eunju/datasets/mathspeech/dataset/260.mp3,ln of one plus one over k,$\ln(1+\frac{1}{k})$,https://www.youtube.com/watch?v=eHJuAByQf5A
527,/data1/eunju/datasets/mathspeech/dataset/527.mp3,a squared theta over 2 ,$a^{2}\theta \over2$,https://www.youtube.com/watch?v=Bv9kVDcj7yo
321,/data1/eunju/datasets/mathspeech/dataset/321.mp3,x over 4,$\frac{x}{4}$,https://www.youtube.com/watch?v=YN7k_bXXggY
504,/data1/eunju/datasets/mathspeech/dataset/504.mp3,y2 plus 4y3 plus y4 divided by 6,$(y_2 + 4y_3 + y_4)\over 6$,https://www.youtube.com/watch?v=jBkXbAgMj6s
914,/data1/eunju/datasets/mathspeech/dataset/914.mp3, the integral of f sub x times dx  dt plus f sub y times dy dt,$\int f_{x}\frac{dx}{dt}+f_{y}\frac{dy}{dt}$ ,https://www.youtube.com/watch?v=o7UCBjGsRTE
159,/data1/eunju/datasets/mathspeech/dataset/159.mp3,one times two plus two times one plus four times minus three,$1\times2+2\times1+4\times(-3)$.,https://www.youtube.com/watch?v=57jzPlxf4fk
726,/data1/eunju/datasets/mathspeech/dataset/726.mp3,x minus x cubed over 3 ,$x-\frac{x^{3}}{3}$,https://www.youtube.com/watch?v=--lPz7VFnKI
491,/data1/eunju/datasets/mathspeech/dataset/491.mp3,y equals x squared,$\displaystyle y=x^{2}$,https://www.youtube.com/watch?v=R9a_NHXrBcg
802,/data1/eunju/datasets/mathspeech/dataset/802.mp3,partial f partial x dx plus partial f partial y dy plus partial f over partial z dz,$\displaystyle \frac{\partial f}{\partial x}dx+\frac{\partial f}{\partial y}dy+\frac{\partial f}{\partial z}dz$,https://www.youtube.com/watch?v=7eZVshlT33Q
790,/data1/eunju/datasets/mathspeech/dataset/790.mp3,a t squared plus b t plus c,$at^{2}+bt+c$,https://www.youtube.com/watch?v=3_goGnJm5sA
965,/data1/eunju/datasets/mathspeech/dataset/965.mp3,minus c times x y z over rho cubed,"$-\frac{c(x,y,z)}{\rho^{3}}$",https://www.youtube.com/watch?v=phk05iSMezA
277,/data1/eunju/datasets/mathspeech/dataset/277.mp3,f prime is one over one plus x,$f^{\prime}=\frac{1}{1+x}$,https://www.youtube.com/watch?v=BSAA0akmPEU
730,/data1/eunju/datasets/mathspeech/dataset/730.mp3,minus one plus two t,$\displaystyle -1+2t$,https://www.youtube.com/watch?v=57jzPlxf4fk
967,/data1/eunju/datasets/mathspeech/dataset/967.mp3,square root of x squared plus y squared plus z squared is equal to a ,$\sqrt{x^{2}+y^{2}+z^{2}}=a$,https://www.youtube.com/watch?v=phk05iSMezA
762,/data1/eunju/datasets/mathspeech/dataset/762.mp3,x squared plus y squared equals zero,$x^{2}+y^{2}=0$,https://www.youtube.com/watch?v=dK3NEf13nPc
970,/data1/eunju/datasets/mathspeech/dataset/970.mp3,dS equals a squared sine phi d phi d theta,$dS=a^{2}\sin\phi d\phi d\theta$,https://www.youtube.com/watch?v=phk05iSMezA
713,/data1/eunju/datasets/mathspeech/dataset/713.mp3,x to the fourth over four factorial,$x^{4}/4!$,https://www.youtube.com/watch?v=wOHrNt9ScYs
849,/data1/eunju/datasets/mathspeech/dataset/849.mp3,partial z over partial x is minus gx over gz,$\frac{\partial z}{\partial x} = -\frac{{g}_{x}}{{g}_{z}}$,https://www.youtube.com/watch?v=23xbkrpQuAo
782,/data1/eunju/datasets/mathspeech/dataset/782.mp3,b squared over 4 a squared y squared plus cy squared minus b squared over 4 a y squared,$\displaystyle \frac{b^{2}}{4a^{2}}y^{2}+cy^{2}-\frac{b^{2}}{4a}y^{2}$,https://www.youtube.com/watch?v=3_goGnJm5sA
475,/data1/eunju/datasets/mathspeech/dataset/475.mp3,y squared over 2 plus 2y,$\frac{y^{2}}{2}+2y$,https://www.youtube.com/watch?v=_JXPe2J069c
1036,/data1/eunju/datasets/mathspeech/dataset/1036.mp3,1 over k squared plus omega squared,$\frac{1}{k^{2}+\omega^{2}}$,https://www.youtube.com/watch?v=fkGAF5jHjdY
598,/data1/eunju/datasets/mathspeech/dataset/598.mp3,delta x squared plus delta y squared,$\Delta x^{2}+\Delta y^{2}$,https://www.youtube.com/watch?v=TpWQlKHPyJ4
342,/data1/eunju/datasets/mathspeech/dataset/342.mp3,x over y is equal to 2,$\frac{x}{y}=2$,https://www.youtube.com/watch?v=YN7k_bXXggY
833,/data1/eunju/datasets/mathspeech/dataset/833.mp3,g equals c,$g = c$,https://www.youtube.com/watch?v=15HVevXRsBA
530,/data1/eunju/datasets/mathspeech/dataset/530.mp3,a sine of theta a cosine of theta over two,$a\sin(\theta)a\cos(\theta)\over 2$,https://www.youtube.com/watch?v=Bv9kVDcj7yo
585,/data1/eunju/datasets/mathspeech/dataset/585.mp3,log x squared,$(\log x)^{2}$,https://www.youtube.com/watch?v=aeXp1zC6Hls
142,/data1/eunju/datasets/mathspeech/dataset/142.mp3,r minus r cubed,$(r-r^{3})$,https://www.youtube.com/watch?v=60e4hdCi1D4
307,/data1/eunju/datasets/mathspeech/dataset/307.mp3,one minus one over x plus 2,$1-\frac{1}{x+2}$,https://www.youtube.com/watch?v=twzGBqPeW0M
900,/data1/eunju/datasets/mathspeech/dataset/900.mp3,y equals sine squared theta,$y=\sin^{2}\theta$,https://www.youtube.com/watch?v=xrypSZU8cBE
696,/data1/eunju/datasets/mathspeech/dataset/696.mp3, sum 1 over n squared n equals 1 to infinity,$\sum_{n=1}^{\infty}{1/n^{2}}$,https://www.youtube.com/watch?v=MK_0QHbUnIA
781,/data1/eunju/datasets/mathspeech/dataset/781.mp3,a times x squared plus a times 2xb over 2ay,$ax^{2}+a\frac{2xb}{2ay}$,https://www.youtube.com/watch?v=3_goGnJm5sA
462,/data1/eunju/datasets/mathspeech/dataset/462.mp3,f prime of 0 is e to the minus 0 squared which is 1,$\displaystyle f^{\prime}(0)=e^{-0^{2}}=1$,https://www.youtube.com/watch?v=_JXPe2J069c
1063,/data1/eunju/datasets/mathspeech/dataset/1063.mp3, seven x dots plus three x equals f of t,$7x\dot{+}3x=f(t)$,https://www.youtube.com/watch?v=LjqUV6vqwkg
308,/data1/eunju/datasets/mathspeech/dataset/308.mp3,one times log x minus x times the derivative of log x,$1\cdot\log x-x\cdot\frac{\mathrm{d}}{\mathrm{dx}}\log (x)$,https://www.youtube.com/watch?v=twzGBqPeW0M
803,/data1/eunju/datasets/mathspeech/dataset/803.mp3,delta y plus fz delta z ,$\displaystyle \Delta y+f(z)\Delta z$,https://www.youtube.com/watch?v=7eZVshlT33Q
786,/data1/eunju/datasets/mathspeech/dataset/786.mp3,four a c minus b squared equals zero,$4ac-b^{2}=0$,https://www.youtube.com/watch?v=3_goGnJm5sA
392,/data1/eunju/datasets/mathspeech/dataset/392.mp3,dy is equal to 1 48th dx,$dy=\frac{1}{48}dx$,https://www.youtube.com/watch?v=-MI0b4h3rS0
737,/data1/eunju/datasets/mathspeech/dataset/737.mp3,x of theta is theta minus sine theta,$x(\theta)=\theta-\sin\theta$,https://www.youtube.com/watch?v=57jzPlxf4fk
499,/data1/eunju/datasets/mathspeech/dataset/499.mp3,c pi times e to the minus r one squared minus e to the minus r two squared,$\displaystyle c\pi(e^{-r_{1}^{2}}-e^{-r_{2}^{2}})$,https://www.youtube.com/watch?v=jBkXbAgMj6s
924,/data1/eunju/datasets/mathspeech/dataset/924.mp3,x equals two plus cosine theta,$x=2+\cos\theta$,https://www.youtube.com/watch?v=tYdoS0tkAHA
433,/data1/eunju/datasets/mathspeech/dataset/433.mp3,f of b minus f of a,$\displaystyle f(b)-f(a)$,https://www.youtube.com/watch?v=1RLctDS2hUQ
333,/data1/eunju/datasets/mathspeech/dataset/333.mp3,two to the one third v to the one third squared plus four v ,$({2^{(1/3)}v^{(1/3)}})^{2}+4v$,https://www.youtube.com/watch?v=YN7k_bXXggY
716,/data1/eunju/datasets/mathspeech/dataset/716.mp3,x over 2n plus 1,$\frac{x}{2n+1}$,https://www.youtube.com/watch?v=--lPz7VFnKI
721,/data1/eunju/datasets/mathspeech/dataset/721.mp3,x minus x squared over two plus x cubed over three minus x to the fourth over four,$x-x^{2}/2+x^{3}/3-x^{4}/4$,https://www.youtube.com/watch?v=--lPz7VFnKI
357,/data1/eunju/datasets/mathspeech/dataset/357.mp3,the square root of a minus x squared plus b minus y squared,$\sqrt{(a-x)^{2}+(b-y)^{2}}$,https://www.youtube.com/watch?v=sRIDVAcoG5A
465,/data1/eunju/datasets/mathspeech/dataset/465.mp3,2 over the square root of pi times the integral from 0 to x e to the minus t squared dt,$\displaystyle \frac{2}{\sqrt{\pi}}\int_{0}^{x}e^{-t^{2}}dt$,https://www.youtube.com/watch?v=_JXPe2J069c
473,/data1/eunju/datasets/mathspeech/dataset/473.mp3,x equals y squared,$\displaystyle x=y^{2}$,https://www.youtube.com/watch?v=_JXPe2J069c
282,/data1/eunju/datasets/mathspeech/dataset/282.mp3,t prime is equal to t divided by the square root of 1 minus v squared over c squared,$t^{\prime}= t/\sqrt{1-v^{2}/c^{2}}$,https://www.youtube.com/watch?v=BSAA0akmPEU
1002,/data1/eunju/datasets/mathspeech/dataset/1002.mp3,partial over partial y of r minus partial partial z of q,$\displaystyle \frac{\partial}{\partial y}(R)-\frac{\partial}{\partial z}(Q)$,https://www.youtube.com/watch?v=seO7-TwXH_I
1003,/data1/eunju/datasets/mathspeech/dataset/1003.mp3,two to the n ,$2^{\mathcal{n}}$,https://www.youtube.com/watch?v=oI9fMUqgfxY
561,/data1/eunju/datasets/mathspeech/dataset/561.mp3,1 over x minus 1 plus 3 over x plus 2,$\frac{1}{x-1}+\frac{3}{x+2}$,https://www.youtube.com/watch?v=HgEqXhsIq_g
422,/data1/eunju/datasets/mathspeech/dataset/422.mp3,the integral from 0 to b x squared dx,$\int_{0}^{b}x^{2}dx$,https://www.youtube.com/watch?v=hjZhPczMkL4
594,/data1/eunju/datasets/mathspeech/dataset/594.mp3,2 pi e x dx,$2\pi exdx$,https://www.youtube.com/watch?v=aeXp1zC6Hls
728,/data1/eunju/datasets/mathspeech/dataset/728.mp3,minus x to the seventh over seven times three factorial,$-\frac{x^{7}}{7\cdot3!}$,https://www.youtube.com/watch?v=--lPz7VFnKI
1068,/data1/eunju/datasets/mathspeech/dataset/1068.mp3, i squared equals negative one,$i^{2}=-1$,https://www.youtube.com/watch?v=EQJBp6Ym-6A
979,/data1/eunju/datasets/mathspeech/dataset/979.mp3,delta A equals delta S times the cosine of alpha,$\Delta A=\Delta S(\cos\alpha)$,https://www.youtube.com/watch?v=WfEQabCGAqI
929,/data1/eunju/datasets/mathspeech/dataset/929.mp3,M of x f two of x minus M of x f one of x,$\displaystyle (M(x)f_{2}(x))-(M(x)f_{1}(x))$,https://www.youtube.com/watch?v=tYdoS0tkAHA
708,/data1/eunju/datasets/mathspeech/dataset/708.mp3,a zero plus a one x plus a two x squared plus a three x cubed plus dot dot dot,$\displaystyle \mathcal{a}_{0}+\mathcal{a}_{1}x+\mathcal{a}_{2}x^{2}+\mathcal{a}_{3}x^{3}+\cdots$,https://www.youtube.com/watch?v=wOHrNt9ScYs
876,/data1/eunju/datasets/mathspeech/dataset/876.mp3,x squared plus y squared,$x^{2}+y^{2}$,https://www.youtube.com/watch?v=60e4hdCi1D4
734,/data1/eunju/datasets/mathspeech/dataset/734.mp3, minus 8t plus 11 equals 7,$-8t+11=7$,https://www.youtube.com/watch?v=57jzPlxf4fk
855,/data1/eunju/datasets/mathspeech/dataset/855.mp3,dg is g sub x dx plus g sub y dy plus g sub z dz,$dg =g_{x}dx+g_{y}dy+g_{z}dz$,https://www.youtube.com/watch?v=ChiM2-MV-qM
645,/data1/eunju/datasets/mathspeech/dataset/645.mp3,4a squared divided by 2,$4a^{2}/2$,https://www.youtube.com/watch?v=BGE3wb7H2PA
1006,/data1/eunju/datasets/mathspeech/dataset/1006.mp3,two plus a half divided by two is one and a quarter.,$(2+\frac{1}{2})\div2=1+\frac{1}{4}$,https://www.youtube.com/watch?v=oI9fMUqgfxY
666,/data1/eunju/datasets/mathspeech/dataset/666.mp3,x squared minus 1,$\displaystyle x^{2}-1$,https://www.youtube.com/watch?v=PNTnmH6jsRI
115,/data1/eunju/datasets/mathspeech/dataset/115.mp3,delta u divided by delta x times v of x plus delta x,$\frac{\Delta u}{\Delta x}\cdot v(x+\Delta x)$,https://www.youtube.com/watch?v=4sTKcvYMNxk
317,/data1/eunju/datasets/mathspeech/dataset/317.mp3, x log x cubed ,$x(\log x)^3$,https://www.youtube.com/watch?v=twzGBqPeW0M
808,/data1/eunju/datasets/mathspeech/dataset/808.mp3, x squared y plus z,$\mathsf{x}^{2}y+z$,https://www.youtube.com/watch?v=7eZVshlT33Q
217,/data1/eunju/datasets/mathspeech/dataset/217.mp3,z equals one minus x squared minus y squared,$z=1-x^{2}-y^{2}$,https://www.youtube.com/watch?v=dK3NEf13nPc
613,/data1/eunju/datasets/mathspeech/dataset/613.mp3,x equals a half tan u,$x=\frac{1}{2}\tan u$,https://www.youtube.com/watch?v=TpWQlKHPyJ4
46,/data1/eunju/datasets/mathspeech/dataset/46.mp3,cosine of pi over two is equal to zero,$\cos(\pi/2) = 0$,https://www.youtube.com/watch?v=aeQA5d3gZTI 
629,/data1/eunju/datasets/mathspeech/dataset/629.mp3,2 cosine t squared plus sine t,$2(\cos t)^{2}+\sin t$,https://www.youtube.com/watch?v=XRkgBWbWvg4
228,/data1/eunju/datasets/mathspeech/dataset/228.mp3,y is equal to plus or minus square root of 1 minus x squared,$y =\pm\sqrt{1-x^{2}}$,https://www.youtube.com/watch?v=5q_3FDOkVRQ
743,/data1/eunju/datasets/mathspeech/dataset/743.mp3,square root of two minus two cosine t,$\sqrt{2-2\cos t}$,https://www.youtube.com/watch?v=0D4BbCa4gHo
878,/data1/eunju/datasets/mathspeech/dataset/878.mp3,r equals 2a cosine theta,$r=2a\cos\theta$,https://www.youtube.com/watch?v=60e4hdCi1D4
856,/data1/eunju/datasets/mathspeech/dataset/856.mp3, minus fx gz over gx plus fz,$-f_x\frac{gz}{gx}+fz$,https://www.youtube.com/watch?v=ChiM2-MV-qM
994,/data1/eunju/datasets/mathspeech/dataset/994.mp3,b y z squared minus 4z cubed ,$byz^{2}-4z^{3}$,https://www.youtube.com/watch?v=seO7-TwXH_I
125,/data1/eunju/datasets/mathspeech/dataset/125.mp3,length A squared equals length B squared plus one,${a}^{2}={b}^{2} + 1$,https://www.youtube.com/watch?v=PxCxlsl_YwY
652,/data1/eunju/datasets/mathspeech/dataset/652.mp3,one minus two r cosine theta,$1-2r\cos\theta$,https://www.youtube.com/watch?v=BGE3wb7H2PA
315,/data1/eunju/datasets/mathspeech/dataset/315.mp3,one over minus infinity minus 1 over infinity,$\frac{1}{-\infty}-\frac{1}{\infty}$,https://www.youtube.com/watch?v=twzGBqPeW0M
663,/data1/eunju/datasets/mathspeech/dataset/663.mp3,a half x minus a half tan inverse x,$\frac{1}{2}x-\frac{1}{2}\tan^{-1}x$,https://www.youtube.com/watch?v=BGE3wb7H2PA
800,/data1/eunju/datasets/mathspeech/dataset/800.mp3,one over square root of one minus x squared,$\frac{1}{\sqrt{(1-x^{2})}}$,https://www.youtube.com/watch?v=7eZVshlT33Q
549,/data1/eunju/datasets/mathspeech/dataset/549.mp3, x is a times the sine of theta,$x=a\sin(\theta)$,https://www.youtube.com/watch?v=CXKoCMVqM9s
642,/data1/eunju/datasets/mathspeech/dataset/642.mp3, delta theta divided by 2pi,$\Delta\theta/2\pi$,https://www.youtube.com/watch?v=BGE3wb7H2PA
934,/data1/eunju/datasets/mathspeech/dataset/934.mp3,the curl of f which is Nx minus My,$\displaystyle \operatorname{\nabla}\times F=Nx-My$,https://www.youtube.com/watch?v=PnPIqh7Frlw
264,/data1/eunju/datasets/mathspeech/dataset/264.mp3,y is ten x plus b,$y=10x+b$,https://www.youtube.com/watch?v=eHJuAByQf5A
481,/data1/eunju/datasets/mathspeech/dataset/481.mp3,pi A x squared minus x cubed over 3,$\pi(ax^{2}-\frac{x^{3}}{3})$,https://www.youtube.com/watch?v=ShGBRUx2ub8
486,/data1/eunju/datasets/mathspeech/dataset/486.mp3,delta x divided by b minus a is 1 over n,$\frac{\Delta x}{b-a}=\frac{1}{n}$,https://www.youtube.com/watch?v=R9a_NHXrBcg
1011,/data1/eunju/datasets/mathspeech/dataset/1011.mp3,z is c natural log of c plus 1,$z=c\ln(c)+1$,https://www.youtube.com/watch?v=q4mwO2qS2z4
275,/data1/eunju/datasets/mathspeech/dataset/275.mp3,y equals e to the x,$y=\mathrm{e}^{x}$,https://www.youtube.com/watch?v=BSAA0akmPEU
15,/data1/eunju/datasets/mathspeech/dataset/15.mp3,a half plus n minus 1 plus a half ,$\frac{1}{2}+n-1+\frac{1}{2}$,https://www.youtube.com/watch?v=zUEuKrxgHws 
731,/data1/eunju/datasets/mathspeech/dataset/731.mp3,x plus two y plus four z equals seven,$x+2y+4z=7$,https://www.youtube.com/watch?v=57jzPlxf4fk
923,/data1/eunju/datasets/mathspeech/dataset/923.mp3,line integral along C of y e to the minus x dx plus one-half of x squared minus e to the minus x dy,$\displaystyle \oint_{C}({y}e^{-x})dx+(\frac{1}{2}x^{2}-e^{-x})dy$,https://www.youtube.com/watch?v=tYdoS0tkAHA
701,/data1/eunju/datasets/mathspeech/dataset/701.mp3,1 over n to the 5th square root,$(1/\sqrt{n^{5}})$,https://www.youtube.com/watch?v=MK_0QHbUnIA
848,/data1/eunju/datasets/mathspeech/dataset/848.mp3,dz equals minus four sixth dx,$dz=-4x^{6}dx$,https://www.youtube.com/watch?v=23xbkrpQuAo
635,/data1/eunju/datasets/mathspeech/dataset/635.mp3,theta equals seven pi over four,$\theta=7\pi/4$,https://www.youtube.com/watch?v=XRkgBWbWvg4
835,/data1/eunju/datasets/mathspeech/dataset/835.mp3,2x minus lambda y equals zero,$2x-\lambda y=0$,https://www.youtube.com/watch?v=15HVevXRsBA
793,/data1/eunju/datasets/mathspeech/dataset/793.mp3, x minus x zero squared,$(x-x_{0})^{2}$,https://www.youtube.com/watch?v=3_goGnJm5sA
128,/data1/eunju/datasets/mathspeech/dataset/128.mp3,the length of a is the square root of a one squared plus a two squared plus a three squared,$|a|=\sqrt{a_{1}^{2}+a_{2}^{2}+a_{3}^{2}}$,https://www.youtube.com/watch?v=PxCxlsl_YwY
837,/data1/eunju/datasets/mathspeech/dataset/837.mp3,negative four plus lambda squared,$-4+\lambda^{2}$,https://www.youtube.com/watch?v=15HVevXRsBA
662,/data1/eunju/datasets/mathspeech/dataset/662.mp3,x squared over 2 tan inverse x,$\frac{x^{2}}{2}\tan^{-1}x$,https://www.youtube.com/watch?v=BGE3wb7H2PA
495,/data1/eunju/datasets/mathspeech/dataset/495.mp3,y is equal to 1 minus x squared,$y=1-x^{2}$,https://www.youtube.com/watch?v=R9a_NHXrBcg
591,/data1/eunju/datasets/mathspeech/dataset/591.mp3,n times g n minus 1 of x,$n\cdot g_{n-1}(x)$,https://www.youtube.com/watch?v=aeXp1zC6Hls
58,/data1/eunju/datasets/mathspeech/dataset/58.mp3,f of x is equal to x to the pi plus pi to the x,$f(x) = x^{\pi} + \pi^{x}$,https://www.youtube.com/watch?v=wezQdmwolMU
43,/data1/eunju/datasets/mathspeech/dataset/43.mp3,dw d theta is four theta to the third,$\frac{dw}{d\theta} = 4\theta^{3}$,https://www.youtube.com/watch?v=aeQA5d3gZTI 
258,/data1/eunju/datasets/mathspeech/dataset/258.mp3,n log one plus one over n,$n\log(1+1/n)$,https://www.youtube.com/watch?v=9v25gg2qJYE
164,/data1/eunju/datasets/mathspeech/dataset/164.mp3,theta squared over two,$\frac{\theta^2}{2}$,https://www.youtube.com/watch?v=57jzPlxf4fk
